0,0,0,0,0,0,0,0,0,0,0,0,-8,-5,8,-292,-383,-28,-223,354,-351,343,-12,-179,-1115,1893,-725,-2,1,-52,82,-133,-36,-517,1033,-370,9,-6,-4,-98,-291,1433,-351,-162,186,-51,-712,949,-198,-40,52
"ТВО","№ ВД","1.К-сть одержаних бюлетенів","2.К-сть виборців, внесених до списку","3.К-сть виборців, внесених до витягу для голос. за місцем перебув.","4.К-сть невикор. бюлетенів","5.К-сть виборців, які отримали бюлетені у приміщ.","6.К-сть виборців, які отримали бюлетені за місцем перебув.","7.Загальна к-сть виборців, які отримали бюлетені","8.К-сть бюлетенів, що не підлягають врахуванню","9.К-сть виборців, які взяли участь у голосуванні","10.К-сть бюлетенів, визнаних недійсними","Балашов Геннадій","Безсмертний Роман","Богомолець Ольга","Богословська Інна","Бойко Юрій","Бондар Віктор","Ващенко Олександр","Вілкул Олександр","Габер Микола","Гриценко Анатолій","Данилюк Олександр","Дерев’янко Юрій","Журавльов Василь","Зеленський Володимир","Каплін Сергій","Кармазін Юрій","Кива Ілля","Корнацький Аркадій","Кошулинський Руслан","Кривенко Віктор","Купрій Віталій","Литвиненко Юлія","Ляшко Олег","Мороз Олександр","Наливайченко Валентин","Насіров Роман","Новак Андрій","Носенко Сергій","Петров Володимир","Порошенко Петро","Ригованов Руслан","Скоцик Віталій","Смешко Ігор","Соловйов Олександр","Тарута Сергій","Тимошенко Юлія","Тимошенко Юрій","Шевченко Ігор","Шевченко Олександр","Дата та час протоколу"
16,051417,357,354,30,137,193,27,220,0,220,3,1,0,0,1,9,0,0,7,0,10,0,0,0,55,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,47,0,1,9,0,0,45,4,0,3,"31.03.2019 22:43"
16,051418,438,426,32,206,202,30,232,0,232,1,1,0,0,12,0,0,5,0,7,0,0,0,0,70,0,1,0,0,0,0,0,3,58,0,0,0,0,0,0,37,0,0,1,0,1,30,2,1,2,2019-04-01T04:10:00
16,051418,438,426,32,206,202,30,232,0,232,1,0,1,0,0,12,0,0,5,0,7,0,0,0,70,0,1,0,0,0,0,0,3,58,0,0,0,0,0,0,37,0,0,1,0,1,30,2,1,2,"01.04.2019 04:10"
17,051624,2202,2192,39,697,1475,30,1505,0,1517,12,2,0,2,2,140,4,0,44,0,64,0,2,0,481,1,1,0,1,13,1,1,2,73,0,5,0,0,0,2,252,1,2,209,0,2,184,7,1,6,2019-04-01T02:13:00
17,051624,2202,2192,39,697,1475,30,1505,0,1505,12,2,0,2,2,140,4,0,44,0,64,0,2,0,469,1,1,0,1,13,1,1,2,73,0,5,0,0,0,2,252,1,2,209,0,2,184,7,1,6,"01.04.2019 03:25"
18,050356,414,415,38,135,247,32,279,0,279,1,0,0,0,0,21,0,0,6,1,24,0,0,0,30,0,0,0,0,3,0,2,26,0,0,0,0,0,0,0,43,0,1,7,1,0,102,10,1,0,2019-04-01T15:00:00
18,050356,414,415,38,135,247,32,279,0,279,1,0,0,0,0,21,0,0,6,1,24,0,0,0,30,0,0,0,0,3,0,0,2,26,0,0,0,0,0,0,43,0,1,7,1,0,102,10,1,0,"01.04.2019 15:00"
18,050933,69,66,0,26,43,0,43,0,43,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,1,0,0,0,13,0,1,2019-04-01T01:20:00
18,050933,69,66,0,26,43,0,43,0,43,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,1,0,0,13,0,0,1,"01.04.2019 01:10"
18,050978,99,100,20,22,66,11,77,1,77,1,0,0,0,1,1,0,0,3,0,2,0,0,0,11,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,17,2,1,0,21,3,0,2,0,0,2019-04-01T13:30:00
18,050978,99,100,12,22,66,11,77,0,77,1,0,0,0,1,1,0,0,3,0,2,0,0,0,11,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,17,0,0,2,1,0,21,3,0,2,"03.04.2019 21:19"
19,070195,147,146,8,43,96,8,104,0,104,0,0,1,0,0,2,0,0,0,0,7,0,0,0,19,0,0,0,0,2,0,3,17,0,0,0,0,0,0,0,14,0,0,1,0,0,32,4,0,2,2019-04-01T00:40:00
19,070195,147,146,8,43,96,8,104,0,104,0,0,1,0,0,2,0,0,0,0,7,0,0,0,19,0,0,0,0,2,0,0,3,17,0,0,0,0,0,0,14,0,0,1,0,0,32,4,0,2,"01.04.2019 00:40"
19,070202,585,579,22,223,340,22,362,0,362,4,0,0,2,0,9,0,0,2,0,46,0,0,76,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,51,0,0,15,0,0,114,6,0,8,2019-04-01T00:05:00
19,070202,585,579,22,223,340,22,362,0,362,4,0,0,2,0,9,0,0,2,0,46,0,0,0,76,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,51,0,0,15,0,0,114,6,0,8,"01.04.2019 00:05"
20,070107,162,161,16,48,98,16,114,0,114,0,0,0,0,0,11,0,0,0,0,7,0,0,0,17,0,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,28,0,0,0,0,21,3,0,3,2019-04-01T01:48:00
20,070107,162,161,16,48,98,16,114,0,114,0,0,0,0,0,11,0,0,0,0,7,0,0,0,17,0,0,0,0,1,0,0,1,22,0,0,0,0,0,0,28,0,0,0,0,0,21,3,0,3,"01.04.2019 00:00"
21,070430,159,158,14,42,105,12,117,0,117,0,0,0,0,0,6,0,0,7,0,7,0,0,0,24,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,26,0,0,2,0,0,24,2,0,2,2019-04-01T00:40:00
21,070430,159,158,14,42,105,12,117,0,117,0,0,0,0,0,6,0,0,7,0,7,0,0,0,24,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,26,0,0,2,0,0,24,2,0,2,"01.04.2019 00:40"
21,070875,234,233,9,69,157,8,165,0,164,1,0,0,1,0,2,0,0,1,0,9,0,0,0,39,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,18,0,2,12,0,1,35,3,0,3,2019-04-01T18:50:00
21,070875,234,233,9,69,157,8,165,0,165,1,0,0,1,0,2,0,0,1,0,9,0,0,0,39,0,1,0,0,0,0,0,1,36,0,0,0,0,0,0,18,0,2,12,0,1,35,3,0,3,"04.04.2019 18:40"
21,070963,51,47,1,19,32,0,32,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,2,2019-03-31T21:20:00
21,070963,51,47,1,19,32,0,32,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,2,"31.03.2019 21:20"
30,120981,2355,2328,12,806,1543,6,1549,0,1549,17,3,0,1,0,191,2,0,107,0,40,0,0,0,712,1,1,0,1,13,6,2,0,28,0,3,0,0,0,1,111,0,1,72,1,2,223,9,0,2,2019-04-01T01:30:00
30,120981,2355,2328,12,806,1543,6,1549,0,1549,16,3,0,1,0,191,2,0,107,0,40,0,0,0,712,1,1,0,1,13,6,2,0,28,0,3,0,0,0,1,111,0,1,72,1,2,223,9,0,2,"01.04.2019 14:05"
30,120996,2235,2201,9,757,1473,5,1478,0,1473,11,4,3,3,5,181,1,0,153,0,51,0,0,1,697,0,0,1,0,10,0,7,0,29,1,0,0,0,0,0,90,0,0,88,0,2,128,6,0,1,2019-04-01T10:00:00
30,120996,2235,2201,9,757,1473,5,1478,0,1478,16,4,3,3,5,181,1,0,153,0,51,0,0,1,697,0,0,1,0,10,0,7,0,29,1,0,0,0,0,0,90,0,0,88,0,2,128,6,0,1,"01.04.2019 12:00"
32,121544,1821,1797,11,552,1265,3,1268,0,1268,14,0,0,1,3,92,1,0,204,0,27,0,0,1,732,3,2,1,0,7,0,1,0,12,0,1,0,0,0,0,61,0,0,46,0,1,54,1,1,1,2019-04-01T16:30:00
32,121544,1821,1797,11,553,1265,3,1268,0,1268,15,0,0,1,3,92,1,0,204,0,27,0,0,1,732,3,2,1,0,7,0,1,0,12,0,1,0,0,0,0,61,0,0,46,0,1,54,1,1,1,"01.04.2019 12:00"
32,121643,1977,1952,8,579,1391,7,1398,0,1391,8,1,1,2,0,95,0,1,221,1,35,0,0,2,741,1,0,1,0,8,0,0,0,18,0,2,0,0,0,0,90,0,1,68,0,0,89,1,1,3,2019-04-01T09:01:00
32,121643,1977,1952,8,579,1391,7,1398,0,1398,15,1,1,2,0,95,0,1,221,1,35,0,0,2,741,1,0,1,0,8,0,0,0,18,0,2,0,0,0,0,90,0,1,68,0,0,89,1,1,3,"01.04.2019 09:01"
32,121658,1908,1869,14,574,1329,5,1334,1,1334,8,3,2,0,1,91,0,2,196,0,35,0,0,1,732,1,0,0,0,7,0,0,0,19,0,2,0,0,0,0,74,0,1,80,0,1,75,1,0,1,2019-04-01T03:40:00
32,121658,1908,1869,14,574,1329,5,1334,0,1334,9,3,2,0,1,91,0,2,196,0,35,0,0,1,732,1,0,0,0,7,0,0,0,19,0,2,0,0,0,0,74,0,1,80,0,1,75,1,0,1,"01.04.2019 01:40"
32,121660,2196,2179,18,611,1573,12,1585,0,1585,10,3,0,0,2,123,2,0,304,0,59,0,0,0,744,0,0,1,0,5,1,1,1,35,1,3,0,1,0,0,111,0,2,82,0,0,85,4,0,4,2019-04-01T04:11:00
32,121660,2196,2179,18,611,1573,12,1585,0,1585,11,3,0,0,2,123,2,0,304,0,59,0,0,0,744,0,0,1,0,5,1,1,1,35,1,3,0,1,0,0,111,0,2,82,0,0,85,4,0,4,"01.04.2019 04:11"
32,121665,1914,1893,18,556,1346,14,1360,0,1360,12,4,0,1,1,85,0,1,259,0,40,0,0,0,690,1,2,0,0,10,2,1,1,13,1,2,0,0,0,1,85,0,0,68,0,1,72,5,0,0,2019-04-01T16:10:00
32,121665,1914,1893,18,554,1346,14,1360,0,1360,14,4,0,1,1,85,0,1,259,0,40,0,0,0,690,1,2,0,0,10,2,1,1,13,1,2,0,0,0,1,85,0,0,68,0,1,72,5,0,0,"01.04.2019 00:40"
32,121681,2184,2147,24,593,1570,21,1591,0,1591,10,5,0,2,2,117,0,1,289,1,73,0,0,0,763,2,0,0,0,10,0,0,0,17,1,2,0,0,1,1,111,0,0,83,0,0,94,1,0,3,2019-04-01T04:59:00
